title,label,pseudo_label,weight
Cross Layer Design for Multiaccess Communication Over Rayleigh Fading Channels,1,0,0.1
Exploring analogy in the large,1,0,0.1
 DEJEANS CONJECTURE AND LETTER FREQUENCY,1,0,0.1
Bayesian Hyperspectral Image Segmentation with Discriminative Class Learning,1,0,0.1
Algebraic Attacks on Combiners with Memory and Several Outputs,1,0,0.1
Computing Environment,1,0,0.1
Graph theoretic methods for the analysis of structural relationships in biological macromolecules,1,0,0.1
IMPROVING PRIMARY CARE ACCESS USING SIMULATION OPTIMIZATION,1,0,0.1
A Momentum-Based Deformation System for Granular Material,1,0,0.1
and photonic quantum dot/ring device,1,0,0.1
Embedded Virtual Machines for Robust Wireless Control Systems,1,0,0.1
Augmented Reality for Programming Industrial Robots,1,0,0.1
Anonymous secure routing in mobile ad-hoc networks,1,0,0.1
An Efficient Scheduling Algorithm for QoS in Wireless Packet Data Transmission,1,0,0.1
A mean field algorithm for Bayes learning in large feed-forward neural networks,1,0,0.1
Explaining compound critiques,1,0,0.1
Scanning Projection Grating Moir Topography,1,0,0.1
New Media and Open and Distance Learning: New Challenges for Education in a Knowledge Society,1,0,0.1
On Sums Over Partially Ordered Sets,1,0,0.1
An XML Multi-Agent System for e-Learning and Skill Management,1,0,0.1
These authors contributed equally to this work.,1,0,0.1
3D Virtual Character Reconstruction From Projections: A NURBS-based approach,1,0,0.1
Combining Static Model Checking with Dynamic Enforcement using the Statecall Policy Language,1,0,0.1
Approximating the two-level facility location problem via a quasi-greedy approach,1,0,0.1
Fast Segmentation of Brain Magnetic Resonance,1,0,0.1
POMDPs for Robotic Tasks with Mixed Observability,1,0,0.1
,1,0,0.1
ELECTRONIC COMMUNICATIONS OF THE EASST EMF Model Refactoring based on Graph Transformation Concepts,1,0,0.1
Computing nonnegative tensor factorizations,1,0,0.1
Graph Cut based Inference with Co-occurrence Statistics,1,0,0.1
 An Efficient Cost-Sharing Mechanism for the Prize-Collecting Steiner Forest Problem,1,0,0.1
On the static resolution of digitally corrected analog-to-digital and digital-to-analog converters with low-precision components,1,0,0.1
Experimental results and theoretical analysis of a self-organizing global coordinate system for ad hoc sensor networks,1,0,0.1
Probabilistic Head Pose Tracking Evaluation in Single and Multiple Camera Setups,1,0,0.1
A Dynamic Load-Balanced Hashing Scheme for Networking Applications,1,0,0.1
The Modular Tree of Pythagoras,1,0,0.1
A Two-by-Two Mixed Reality System That Merges Real and Virtual Worlds in Both Audio and Visual Senses,1,0,0.1
,1,0,0.1
"15. Barney, J. Resource-based Theories of Competitive Advantage: A Ten-year",1,0,0.1
"N.Fakotakis, ``Handwritten Text Localization in Skewed Documents",1,0,0.1
MultiLoc2: integrating phylogeny and Gene Ontology terms,1,0,0.1
Improving E-Business Customer Relationship Management Systems with Multilevel Secure Data Models,1,0,0.1
"simulation products [1]: Interactive Physics ? (IP), Working Model ? 2D (WM2D), and MSC.visualNastran",1,0,0.1
Acquiring Generalized Domain-Range Restrictions ,1,0,0.1
qualitative cardinality,1,0,0.1
Queuing in Space: Design of Message Ferry Routes in Static Adhoc Networks,1,0,0.1
"SMART: A Stochastic Multiscale Model for the Analysis of Energy Resources, Technology and Policy",1,0,0.1
Towards a first-order ontology for semantic web services,1,0,0.1
USING JWEBMINER 2.0 TO IMPROVE MUSIC CLASSIFICATION PERFORMANCE BY COMBINING DIFFERENT TYPES OF FEATURES MINED FROM THE WEB,1,0,0.1
The Development of a Computer-Aided Learning Tool for Supporting the Teaching of Assembly Language Programming,1,0,0.1
"Author manuscript, published in ""15th International Conference On Principles Of Distributed Systems, OPODIS 2011 (2011)"" Self-stabilizing Mutual Exclusion and Group Mutual Exclusion for Population Protocols with Covering",1,0,0.1
Abstract DCMI-Tools: Ontologies for Digital Application Description,1,0,0.1
"MARTE-based Design of a Multimedia Application and Formal Analysis, in ""Forum on specification and design languages (FDL08",1,0,0.1
An XML-based Cross-Language Framework,1,0,0.1
Defining Component Protocols with Service Composition: Illustration with the Kmelia Model,1,0,0.1
Revamping the OSCAR Database: A Flexible Approach to Cluster Configuration Data Management,1,0,0.1
Quantum Formulas: a Lower Bound and Simulation ?,1,0,0.1
Random flow network modeling and simulations for DDoS attack mitigation,1,0,0.1
"Third International Conference on Advances in Pattern Recognition, 2005 Discovering Predictive Variables when Evolving Cognitive Models",1,0,0.1
Biclustering algorithms for biological data analysis: a survey,1,0,0.1
"I Tag, You Tag: Translating Tags for Advanced User Models ABSTRACT",1,0,0.1
Contentbased image retrieval using wavelet-based salient points,1,0,0.1
ENERGY EFFICIENT WIRELESS TRANSMISSION OF MPEG-4 FINE GRANULAR SCALABLE VIDEO,1,0,0.1
Cryptography and Competition Policy - Issues with `Trusted Computing',1,0,0.1
Traon. Automatic Test Cases Optimization using a Bacteriological Adaptation Model: Application to .NET Components,1,0,0.1
Maximum-Diversity Transmissions Over Doubly Selective Wireless Channels,1,0,0.1
An introduction to the anchoring problem,1,0,0.1
Principles of Constructive Provability Logic,1,0,0.1
From ABZ to Cryptography (extended abstract),1,0,0.1
Upper bounds on separating codes,1,0,0.1
Implementation of a Wait-Free Synchronization Primitive,1,0,0.1
NO WARRANTY,1,0,0.1
"Electronic Colloquium on Computational Complexity, Report No. 104 (2008) CSP Gaps and Reductions in the Lasserre Hierarchy",1,0,0.1
Subgraphs Decomposable into Two Trees and k-Edge-Connected Subgraphs,1,0,0.1
Young Researchers  Views on the Current and Future State of HRI ABSTRACT,1,0,0.1
"On Non-coherent MIMO Channels in the Wideband Regime: Capacity and Reliability, submitted to IEEE Transactions on Information Theory. Available at ArXiv cs.IT/0603018",1,0,0.1
Development of XML-based tools to support user interaction with algorithm visualization,1,0,0.1
"ADAPTIVE LEVEL OF DETAIL WITH OCCLUSION CULLING Keywords: Level of Detail, Occlusion Culling.",1,0,0.1
"PerfMiner: Cluster-wide collection, storage and presentation of application level hardware performance data",1,0,0.1
"ZERO-KNOWLEDGE AUTHENTICATION SCHEMES FROM ACTIONS ON GRAPHS, GROUPS, OR RINGS",1,0,0.1
Abstract The Social and Discursive Construction of New Information Technologies,1,0,0.1
zur Erlangung des Grades,1,0,0.1
BMC Bioinformatics BioMed Central Methodology article,1,0,0.1
Caramel: a flexible model for interaction between the cognitive processes underlying natural language understanding,1,0,0.1
The AT&T Internet Difference Engine: Tracking and Viewing Changes on the Web,1,0,0.1
Databases,1,0,0.1
"To date, work on Non-Local Dependencies",1,0,0.1
services,1,0,0.1
Formal Verification of Signal Programs Application,1,0,0.1
Visualizing Vector Fields Using Line Integral,1,0,0.1
Dagobert - A new Coin Recognition and Sorting System,1,0,0.1
On the Vulnerablity and Protection of OSPF Routing Protocol,1,0,0.1
 Efficient discovery of frequent correlated subgraph pairs,1,0,0.1
A bi-recursive neural network architecture for the prediction of protein coarse contact maps,1,0,0.1
A direct product theorem for discrepancy,1,0,0.1
Abstract Connection Failure Detection Mechanism of UMTS Charging Protocol,1,0,0.1
Semantic-Driven Enforcement of Rights Delegation Policies via the Combination of Rules,1,0,0.1
ACM Categories & Subject Descriptors,1,0,0.1
EXISTENCE OF TURING INSTABILITIES IN A TWO-SPECIES,1,0,0.1
The Complexity of Constraint Satisfaction Revisited,1,0,0.1
"Solutions, Future Demands",1,0,0.1
Jellyfish Party: Blowing soap bubbles in mixed reality space,1,0,0.1
Quality-of-Service Trade-off Analysis for Wireless Sensor Networks,1,0,0.1
Query Optimization For OLAP-XML Federations,1,0,0.1
MDA Aplicado: Una Gramtica de Grafos para la Transformacin de Relaciones de Asociacin.,1,0,0.1
Specifying and Verifying Sensor Networks: an Experiment of Formal Methods,1,0,0.1
29.4s 29.4 An Algorithm for Converting Floating-Point Computations,1,0,0.1
L.F.: Modeling and evaluating summaries using complex networks,1,0,0.1
Deriving Architectural Specifications from KAOS Specifications: A Research Case Study,1,0,0.1
Quantifiers in Dependency Tree Semantics  ,1,0,0.1
? Shared units:,1,0,0.1
Simple linear work suffix array construction,1,0,0.1
Sciences,1,0,0.1
Using topic concepts for semantic video shots classification,1,0,0.1
"  Backtracking procedures for hypertree, hyperspread and connected hypertree decomposition of CSPs",1,0,0.1
Behavior-oriented Commitment-based Protocols,1,0,0.1
Design optimization of N-shaped roof trusses using reactive taboo search,1,0,0.1
Integrating and Rapid-Prototyping UML Structural and Behavioural Diagrams Using Rewriting Logic,1,0,0.1
Dynamic storage allocation: A survey and critical review,1,0,0.1
SYNONYMS None Processing Structural Constraints,1,0,0.1
"A Component Based Architecture for Distributed, Pervasive Gaming Applications",1,0,0.1
Overview of candidate device technologies for storage-class memory,1,0,0.1
A Power Reduction Scheme for Data Buses by Dynamic Detection of Active Bits,1,0,0.1
A pomdp formulation of preference elicitation problems,1,0,0.1
International Islamic,1,0,0.1
A Unified Metric for Quality of Service Quantification,1,0,0.1
Connections between MVn algebras and n-valued Lukasiewicz-Moisil algebras,1,0,0.1
Cognitive DISH: Virtual spectrum sensing meets cooperation,1,0,0.1
Performing Business Process Redesign with Best Practices: An Evolutionary Approach,1,0,0.1
The Web Service Modeling Toolkit - An Integrated Development Environment for Semantic Web Services (System Description,1,0,0.1
Tools,1,0,0.1
Mining Distance-Based Outliers in Near Linear Time with Randomization and a Simple Pruning Rule,1,0,0.1
Manifold Alignment without Correspondence,1,0,0.1
Visual Analysis for Ontology Engineering,1,0,0.1
"INFORMATION PROCESSING, CONTEXT and PRIVACY Alan Dix",1,0,0.1
H.: On a Network Generalization of the Minmax Theorem,1,0,0.1
Compilation from Matlab to Process Networks Realized in FPGA,1,0,0.1
Exploiting Weak Connectivity for Mobile File Access,1,0,0.1
Generic 3-D Modeling for Content Analysis of Court-Net Sports Sequences,1,0,0.1
1 Abstract An Optimal Execution Time Estimate of Static versus Dynamic Allocation in Multiprocessor Systems,1,0,0.1
Abstract Real-Time Enveloping with Rotational Regression,1,0,0.1
Outline,1,0,0.1
Threshold functions for asymmetric Ramsey properties with respect to vertex colorings,1,0,0.1
Secure Multiparty AES (full paper),1,0,0.1
Design and Specification of Iterators Using the Swapping Paradigm,1,0,0.1
Power-performance efficiency of asymmetric multiprocessors for multithreaded scientific applications,1,0,0.1
IEEE TRANSACTIONS ON MULTIMEDIA 1 Content-based Copy Retrieval using Distortion-based Probabilistic Similarity Search,1,0,0.1
Multicasting in heterogeneous networks,1,0,0.1
AECMA Simplified English: A Guide for the Preparation of Aircraft Maintenance Documentation,1,0,0.1
Sensor-Enhanced Mobility Prediction for Energy-Efficient Localization,1,0,0.1
Mixed Integer NonLinear Programs featuring On/Off  constraints: convex analysis and applications,1,0,0.1
Chinese Academy of Sciences,1,0,0.1
Trail-Directed Model Checking,1,0,0.1
3-D Reconstruction of Shaded Objects from Multiple Images Under Unknown Illumination,1,0,0.1
Motorola Labs,1,0,0.1
An Evaluation Method of Words Tendency using Decision Tree,1,0,0.1
Technological Approaches to Promoting Physical Activity,1,0,0.1
Training Activation Function in Parametric Classification,1,0,0.1
,1,0,0.1
PreScan: Towards Automating the . . . ,1,0,0.1
Emotion recognition using a data-driven fuzzy inference system,1,0,0.1
Query Chem: A Google-Powered Web Search Combining Text and Chemical Structures,1,0,0.1
A methodology of developing product family architecture for mass customization,1,0,0.1
 Active Polarization Descattering,1,0,0.1
  NAVIGATION AMONG MOVABLE OBSTACLES: REAL-TIME REASONING IN COMPLEX ENVIRONMENTS,1,0,0.1
Peak Temperature Control and Leakage Reduction During Binding,1,0,0.1
Rotational Linear Discriminant Analysis Technique for Dimensionality Reduction (under review,1,0,0.1
Taming Recognition Errors woth a Multimodal Interface,1,0,0.1
Perturbative m-sequences for auditory systems identification. Acustica 81: 1C2,1,0,0.1
Database Compression: A Performance Enhancement Tool,1,0,0.1
Joint Source-Channel Coding For Scalable Video Using Models Of,1,0,0.1
ROBUST MULTI-ROBOT COOPERATION THROUGH DYNAMIC TASK ALLOCATION AND PRECAUTION ROUTINES,1,0,0.1
A gaussian belief propagation solver for large scale support vector machines,1,0,0.1
15 th Annual Computational Neuroscience Meeting CNS*2006 Decoding modulation of the neuromuscular transform,1,0,0.1
BMC Systems Biology BioMed Central Research article,1,0,0.1
Building certified static analysers by modular construction of . . . ,1,0,0.1
Top-down control of visual attention- a rational account. Neural Information Processing Systems,1,0,0.1
Evaluation of TCP Vegas: emulation and experiment,1,0,0.1
Efficient overlay multicast for mobile ad hoc networks,1,0,0.1
Verification of Compilers,1,0,0.1
Optimizing for reduced code space using genetic algorithms,1,0,0.1
Virtual memory window for application-specific reconfigurable coprocessors,1,0,0.1
,1,0,0.1
"Scalable Systems Group, Dell Inc.",1,0,0.1
Easy Ed: An Integration of Technologies for Multimedia Education,1,0,0.1
Toward (Semi)-Automatic Generation of Biomedical Ontologies,1,0,0.1
On Knowledge-Based Classification of Abnormal BGP Events,1,0,0.1
Measuring and Projecting Power for High Density Computing,1,0,0.1
Analysis and minimization techniques for total leakage considering gate oxide leakage,1,0,0.1
Information and Impossiblities,1,0,0.1
Applications of regulatory sequence analysis and metabolic network analysis to the interpretation of gene expression data,1,0,0.1
Natural Language Interfaces to,1,0,0.1
,1,0,0.1
Blind Channel Estimation For CDMA Systems: An Induced Cyclostationarity Approach,1,0,0.1
Rapid Modeling and Analysis with QGENIE,1,0,0.1
Publish/Subscribe in a Mobile Environment,1,0,0.1
MAGNOR M.: Photo zoom: High resolution from unordered image collections,1,0,0.1
WeB06.3 Qualitative Diagnosability of labeled Petri Nets revisited,1,0,0.1
Contents lists available at ScienceDirect,1,0,0.1
Research on Ontology-Driven Information Retrieval,1,0,0.1
Network Awareness of P2P Live Streaming Applications,1,0,0.1
Query Answering in Inconsistent Databases,1,0,0.1
Reasoning with projected contours,1,0,0.1
GIS Collection Development within an Academic Library,1,0,0.1
